Event ID,event_name,venue_id,event_url,image_url,startDate,startTime,genre_id,subgenre_id
vvG10Z9JToT7NW,Jesse Malin,KovZ917AGff,https://concerts.livenation.com/jesse-malin-santa-ana-california-07-01-2023/event/09005E6FD1FC48FD,https://s1.ticketm.net/dam/a/7e1/a0fba564-cd2b-4145-af18-50a1d2c4e7e1_RECOMENDATION_16_9.jpg,2023-07-01,20:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9PQSqxfT,Senpai Squad presents Fire & Ice 2023,KovZpZAJ6daA,https://www.ticketmaster.com/senpai-squad-presents-fire-ice-2023-los-angeles-california-07-01-2023/event/09005E56B376253F,https://s1.ticketm.net/dam/a/a63/6af26e51-d8e4-4165-9949-ba2b5460fa63_1716831_RECOMENDATION_16_9.jpg,2023-07-01,20:00:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
vvG10Z9PhaKSdV,2 DAY: Senpai Squad presents Fire & Ice 2023,KovZpZAJ6daA,https://www.ticketmaster.com/2-day-senpai-squad-presents-fire-los-angeles-california-07-01-2023/event/09005E56C94F30F4,https://s1.ticketm.net/dam/a/a63/6af26e51-d8e4-4165-9949-ba2b5460fa63_1716831_RECOMENDATION_16_9.jpg,2023-07-01,20:00:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
vvG10Z9oN5N67j,2 DAY: Senpai Squad presents Fire & Ice 2023,KovZpZAJvttA,https://concerts.livenation.com/2-day-senpai-squad-presents-fire-los-angeles-california-07-01-2023/event/09005D18CB8C711C,https://s1.ticketm.net/dam/a/a63/6af26e51-d8e4-4165-9949-ba2b5460fa63_1716831_RECOMENDATION_16_9.jpg,2023-07-01,20:00:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
vvG10Z9oNvTJUy,Senpai Squad presents Fire & Ice 2023,KovZpZAJvttA,https://concerts.livenation.com/senpai-squad-presents-fire-ice-2023-los-angeles-california-07-01-2023/event/09005D18C1FE6DB9,https://s1.ticketm.net/dam/a/a63/6af26e51-d8e4-4165-9949-ba2b5460fa63_1716831_RECOMENDATION_16_9.jpg,2023-07-01,20:00:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
vvG10Z9oNvXUUM,Senpai Squad presents Fire & Ice 2023- MOVED TO REGENT THEATER 7/2/23!,KovZpZAJvttA,https://concerts.livenation.com/senpai-squad-presents-fire-ice-2023-los-angeles-california-07-01-2023/event/09005D18C1FB6DB7,https://s1.ticketm.net/dam/a/a63/6af26e51-d8e4-4165-9949-ba2b5460fa63_1716831_RECOMENDATION_16_9.jpg,2023-07-01,20:00:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
vvG10Z9nSUPkDN,PKMN Rave with CAM GIRL and Matt Bennett,KovZpa6OCe,https://concerts.livenation.com/pkmn-rave-with-cam-girl-and-los-angeles-california-07-01-2023/event/09005EACF6946EE3,https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_RETINA_PORTRAIT_16_9.jpg,2023-07-01,20:30:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
Z7r9jZ1Ad07-z,Emo Night Brooklyn,Z7r9jZa7OK,https://www.ticketmaster.com/event/Z7r9jZ1Ad07-z,https://s1.ticketm.net/dam/a/bda/204a558e-2376-42c5-a169-37195950ebda_RETINA_LANDSCAPE_16_9.jpg,2023-07-01,21:00:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7vA1E
vvG10Z9cu1aU27,Club 90s Vampire Ball: Olivia Rodrigo Night,KovZpZAEvnFA,https://www.ticketmaster.com/club-90s-vampire-ball-olivia-rodrigo-los-angeles-california-07-01-2023/event/09005ED34A2763C4,https://s1.ticketm.net/dam/e/5c4/35a829b9-1f57-47ed-9778-e72b8cee35c4_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-01,22:00:00,KnvZfZ7vAev,KZazBEonSMnZfZ7vk1t
vvG1iZ9o2kD-sf,LA Winds Presents Concert 4:Traditional pre-July 4 concert,KovZpZAE7dFA,https://www.ticketmaster.com/la-winds-presents-concert-4traditional-prejuly-thousand-oaks-california-07-02-2023/event/0B005D13C6EE1C54,https://s1.ticketm.net/dam/a/232/2a36f946-8672-4538-97e0-83af8fc3c232_ARTIST_PAGE_3_2.jpg,2023-07-02,14:30:00,KnvZfZ7vAeJ,KZazBEonSMnZfZ7vF1A
vvG1IZ9NI8lUIR,Fall Out Boy - So Much For (Tour) Dust,KovZ917A3c0,https://www.ticketmaster.com/fall-out-boy-so-much-for-los-angeles-california-07-02-2023/event/0A005E3A10AF6A2F,https://s1.ticketm.net/dam/a/aea/8c6574ed-5bf0-41ca-8461-f546d0979aea_RECOMENDATION_16_9.jpg,2023-07-02,18:15:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9iJFRouH,The MJLS Live,KovZ917AJ5H,https://www.ticketmaster.com/the-mjls-live-los-angeles-california-07-02-2023/event/09005EC988BD137C,https://s1.ticketm.net/dam/e/9e1/78508bb3-8827-4833-8655-7dfe2af249e1_TABLET_LANDSCAPE_16_9.jpg,2023-07-02,18:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9I3WHx2p,"Juan Wauters with Cola Boyy, and Jimmy Whispers",KovZ917A967,https://concerts.livenation.com/juan-wauters-with-cola-boyy-and-los-angeles-california-07-02-2023/event/09005E84BDF223D6,https://s1.ticketm.net/dam/a/dce/7838fbf1-dbd1-4731-b338-ce4afb75cdce_RETINA_PORTRAIT_3_2.jpg,2023-07-02,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9IKU9SG1,Wavves & Cloud Nothings,KovZpZAF6JkA,https://concerts.livenation.com/wavves-cloud-nothings-santa-ana-california-07-02-2023/event/09005E84F65F330A,https://s1.ticketm.net/dam/a/a35/9f6d2a99-ea8f-4f32-bfb5-8f9c30b6da35_1534491_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-02,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6a6
vvG10Z9i6x40AM,Beats & Legacy - Honoring 50 Years of Hip Hop Producers,KovZ917A2k0,https://www.ticketmaster.com/beats-legacy-honoring-50-years-of-los-angeles-california-07-02-2023/event/09005EC1E2564177,https://s1.ticketm.net/dam/c/80b/f3cd8d24-c3ae-4fa0-b4bc-1ba99f9b380b_106091_RETINA_PORTRAIT_3_2.jpg,2023-07-02,19:00:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
Z7r9jZ1Adxvj0,Nascar Aloe,Z7r9jZadbo,https://www.ticketmaster.com/event/Z7r9jZ1Adxvj0,https://s1.ticketm.net/dam/a/07b/7ad3abcc-753b-48bd-b6ce-dfc4f673507b_1728211_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-02,20:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG1IZ90kUOVv6,Fall Out Boy - So Much For (Tour) Dust,KovZ917A3c0,https://www.ticketmaster.com/fall-out-boy-so-much-for-los-angeles-california-07-03-2023/event/0A005E41B6834047,https://s1.ticketm.net/dam/a/aea/8c6574ed-5bf0-41ca-8461-f546d0979aea_RECOMENDATION_16_9.jpg,2023-07-03,18:15:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9I8jGSWT,Wavves & Cloud Nothings with Special Guest: Ultra Q,KovZpZAJ6daA,https://www.ticketmaster.com/wavves-cloud-nothings-with-special-guest-los-angeles-california-07-03-2023/event/09005E841C333F7F,https://s1.ticketm.net/dam/a/a35/9f6d2a99-ea8f-4f32-bfb5-8f9c30b6da35_1534491_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-03,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6a6
vvG10Z9iEkvK1e,"Redacted Residency: Foot, Nishwakie, Daryl Salad and Dan Durant",KovZ917AJ5H,https://www.ticketmaster.com/redacted-residency-foot-nishwakie-daryl-salad-los-angeles-california-07-03-2023/event/09005EC9C6053282,https://s1.ticketm.net/dam/e/b20/75be5980-1ded-471c-bbff-505645486b20_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-03,20:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
Z7r9jZ1Ad-f_0,Toad the Wet Sprocket,Z6r9jZ1eFe,https://www.ticketmaster.com/event/Z7r9jZ1Ad-f_0,https://s1.ticketm.net/dam/a/084/077eabe8-835a-45cb-a59b-c504fa04a084_1739171_RETINA_PORTRAIT_3_2.jpg,2023-07-05,19:00:00,KnvZfZ7vAvv,KZazBEonSMnZfZ7vAvn
vvG10Z9ET46fYw,The Backyard by Stater Bros Presents Rockstars of Tomorrow,KovZpZAkEFlA,https://www.ticketmaster.com/the-backyard-by-stater-bros-presents-ontario-california-07-05-2023/event/09005E7FD51D4C32,https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg,2023-07-05,19:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9Jhptq6R,The Beach Boys,KovZpZA77elA,https://www.ticketmaster.com/the-beach-boys-paso-robles-california-07-05-2023/event/09005E66D6A5D1EF,https://s1.ticketm.net/dam/a/1e6/a7fb22db-7408-44ee-94cc-b6fd363bc1e6_1583871_CUSTOM.jpg,2023-07-05,19:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9c3I6shI,The Witching Hours Presents: Dog Smoke & Untitled Halo,KovZ917AJ5H,https://www.ticketmaster.com/the-witching-hours-presents-dog-smoke-los-angeles-california-07-05-2023/event/09005ED4A81F16E8,https://s1.ticketm.net/dam/e/2e3/0ee251cc-58f0-465d-bb03-97d163d122e3_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-05,20:00:00,KnvZfZ7vAvt,KZazBEonSMnZfZ7vaJ6
vvG10Z9nSLTpdi,CANCELED - Lojay - Gangster Romantic,KovZ917A967,https://concerts.livenation.com/canceled-lojay-gangster-romantic-los-angeles-california-07-06-2023/event/09005EACDFFD60EC,https://s1.ticketm.net/dam/a/98c/b17dc050-2ceb-4e42-9e89-e4fec672f98c_TABLET_LANDSCAPE_3_2.jpg,2023-07-06,19:00:00,KnvZfZ7vAeF,KZazBEonSMnZfZ7v6Jt
vvG10Z9niZO9hP,Gavin Turek with special guests Tolliver & Val Fleury,KovZ917A2k0,https://www.ticketmaster.com/gavin-turek-with-special-guests-tolliver-los-angeles-california-07-06-2023/event/09005EAB008176E5,https://s1.ticketm.net/dam/a/623/01eede03-4cf8-44c6-903a-e6e940552623_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-06,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9tm7n-NO,Aqua,KovZpZAJvttA,https://concerts.livenation.com/aqua-los-angeles-california-07-06-2023/event/09005E9B84AA18E0,https://s1.ticketm.net/dam/a/319/39c8788b-76f9-48e8-9ffd-c2402ac14319_ARTIST_PAGE_3_2.jpg,2023-07-06,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
Z7r9jZ1Adx4Zx,Lil Ugly Mane,Z7r9jZadbo,https://www.ticketmaster.com/event/Z7r9jZ1Adx4Zx,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-07-06,19:30:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
Z7r9jZ1Ad-3po,Lyle Lovett,ZFr9jZea1v,https://www.ticketmaster.com/event/Z7r9jZ1Ad-3po,https://s1.ticketm.net/dam/a/eda/8bb68fd6-1caf-4ec7-85bb-4cb0c969aeda_RETINA_PORTRAIT_3_2.jpg,2023-07-06,20:00:00,KnvZfZ7vAv6,KZazBEonSMnZfZ7vAad
Z7r9jZ1Ad07bb,Daniel Donato w/ Cris Jacobs,Z7r9jZa7OK,https://www.ticketmaster.com/event/Z7r9jZ1Ad07bb,https://s1.ticketm.net/dam/a/c5d/d5149dd6-5b24-4c4d-bc82-61f5b99efc5d_1548441_TABLET_LANDSCAPE_LARGE_16_9.jpg,2023-07-06,20:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG10Z9lNck7rm,Emo Night Brooklyn (18+),KovZpZAF6JkA,https://concerts.livenation.com/emo-night-brooklyn-18-santa-ana-california-07-06-2023/event/09005EB8ED1847AE,https://s1.ticketm.net/dam/a/bda/204a558e-2376-42c5-a169-37195950ebda_RETINA_LANDSCAPE_16_9.jpg,2023-07-06,20:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9n4S3Nb9,Flipper,KovZpZAEvnFA,https://www.ticketmaster.com/flipper-los-angeles-california-07-06-2023/event/09005EA5734A3617,https://s1.ticketm.net/dam/e/407/22d1857f-c773-4757-a8ff-89b53e13a407_RETINA_PORTRAIT_16_9.jpg,2023-07-06,20:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9ikjP-Dx,Island Flava OC 2023,KovZpZAFAIEA,https://www.ticketmaster.com/island-flava-oc-2023-anaheim-california-07-07-2023/event/09005EC19C961EE2,https://s1.ticketm.net/dam/c/48b/2352e3b5-8496-496b-97a3-e605177e848b_105851_RETINA_LANDSCAPE_16_9.jpg,2023-07-07,18:00:00,KnvZfZ7vAee,KZazBEonSMnZfZ7vkIt
vvG10Z9i7JfU1k,Breakthru Entertainment,KovZ917AGEf,https://concerts.livenation.com/breakthru-entertainment-anaheim-california-07-07-2023/event/09005EC126536286,https://s1.ticketm.net/dam/a/3e0/4f5e7a76-03d4-4a06-977e-9ad7ad8873e0_63481_RETINA_PORTRAIT_3_2.jpg,2023-07-07,18:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
Z7r9jZ1AdO4__,Lyle Lovett,Z6r9jZ1eFe,https://www.ticketmaster.com/event/Z7r9jZ1AdO4__,https://s1.ticketm.net/dam/a/eda/8bb68fd6-1caf-4ec7-85bb-4cb0c969aeda_RETINA_PORTRAIT_3_2.jpg,2023-07-07,19:00:00,KnvZfZ7vAv6,KZazBEonSMnZfZ7vAad
vvG10Z90k4nVvg,Charged Noise Presents: EXCEL,KovZpZAEvnFA,https://www.ticketmaster.com/charged-noise-presents-excel-los-angeles-california-07-07-2023/event/09005E4195AB4075,https://s1.ticketm.net/dam/a/133/7ca37403-d5d9-47e6-b628-76fa2ac4a133_1730721_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-07,19:00:00,KnvZfZ7vAvt,KZazBEonSMnZfZ7vaJ6
vvG10Z9EDbr0rh,Wallice,KovZ917AGff,https://concerts.livenation.com/wallice-santa-ana-california-07-07-2023/event/09005E7ED87A479B,https://s1.ticketm.net/dam/a/ccc/7639f320-6669-4060-a87b-7be1dda46ccc_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-07,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9tV6MPX9,Negative Approach & The Dwarves,KovZpZAF6JkA,https://concerts.livenation.com/negative-approach-the-dwarves-santa-ana-california-07-07-2023/event/09005E9D07DE5F97,https://s1.ticketm.net/dam/a/bdd/4faa36d2-8d6c-4541-a521-982911915bdd_TABLET_LANDSCAPE_16_9.jpg,2023-07-07,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
Z7r9jZ1Adrkvb,Damien Escobar,ZFr9jZ1ee7,https://www.ticketmaster.com/event/Z7r9jZ1Adrkvb,https://s1.ticketm.net/dam/a/4d8/41437643-def0-44d3-9538-1ed9af5764d8_1493841_TABLET_LANDSCAPE_LARGE_16_9.jpg,2023-07-07,19:30:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
LvZ18_6yeqQhBK8ZLLw6x,Flashpants Fridays,KovZ917AtIz,https://www.universe.com/events/flashpants-fridays-tickets-N4XG2H?ref=ticketmaster,https://s1.ticketm.net/dam/c/ab4/6367448e-7474-4650-bd2d-02a8f7166ab4_106161_RETINA_PORTRAIT_3_2.jpg,2023-07-07,20:00:00,KnvZfZ7vAe6,KZazBEonSMnZfZ7v6JI
vvG10Z90rwHKKs,Banda Machos,KovZpZAallJA,https://www.ticketmaster.com/banda-machos-coachella-california-07-07-2023/event/09005E47B2F134F1,https://s1.ticketm.net/dam/a/b22/d755f78a-47cd-417d-8ae7-f849e5b4eb22_1128321_ARTIST_PAGE_3_2.jpg,2023-07-07,20:00:00,KnvZfZ7vAJ6,KZazBEonSMnZfZ7va1a
vvG10Z9EDob01P,Jasper Tygner,KovZ917A967,https://concerts.livenation.com/jasper-tygner-los-angeles-california-07-07-2023/event/09005E7ED16242A5,https://s1.ticketm.net/dam/a/d1f/31ae6db6-af2f-42a5-9a8d-570139e1ed1f_RETINA_LANDSCAPE_16_9.jpg,2023-07-07,20:00:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
vvG1IZ99bqaP7v,70's Soul Jam,KovZ917AJue,https://www.ticketmaster.com/70s-soul-jam-inglewood-california-07-07-2023/event/0A005D761D265101,https://s1.ticketm.net/dam/a/067/a66b4958-b8b8-48b3-92f0-4c5af7080067_68191_TABLET_LANDSCAPE_LARGE_16_9.jpg,2023-07-07,20:00:00,KnvZfZ7vAee,KZazBEonSMnZfZ7vknE
Z7r9jZ1AdO4qk,Ruel,ZFr9jZ67A6,https://www.ticketmaster.com/event/Z7r9jZ1AdO4qk,https://s1.ticketm.net/dam/a/91f/b7e62819-4e3d-415c-9b19-105bd92e491f_RECOMENDATION_16_9.jpg,2023-07-07,20:30:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG10Z9cr-3wnI,Club 90s Presents: 2000's Night - 18+,KovZpa6OCe,https://concerts.livenation.com/club-90s-presents-2000s-night-18-los-angeles-california-07-07-2023/event/09005ED7A14B2AA8,https://s1.ticketm.net/dam/a/08f/dfb74e4a-95f6-46fd-bdb0-c699706e708f_1011401_TABLET_LANDSCAPE_LARGE_16_9.jpg,2023-07-07,21:00:00,KnvZfZ7vAev,KZazBEonSMnZfZ7vk1t
vvG10Z9n83OFLS,Feels So Close: An EDM Golden Era Party (18+),KovZpZAEA67A,https://concerts.livenation.com/feels-so-close-an-edm-golden-anaheim-california-07-07-2023/event/09005EA4128087F3,https://s1.ticketm.net/dam/a/37c/c6503dc6-c6c0-45d4-88e7-88e8debcd37c_RETINA_PORTRAIT_3_2.jpg,2023-07-07,21:00:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
vvG10Z9nY_xbLd,Flamingo Friday Pool Party,KovZpZAaaaEA,https://www.ticketmaster.com/flamingo-friday-pool-party-cabazon-california-07-07-2023/event/09005EAC198987C3,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-07-07,21:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG10Z9tpbVxpf,Sham1016 Presents The Second Annual Set Gala,KovZ917AJ5H,https://www.ticketmaster.com/sham1016-presents-the-second-annual-set-los-angeles-california-07-07-2023/event/09005E9598D22594,https://s1.ticketm.net/dam/e/d56/cee077cf-ff51-4f84-9749-4c6383cf2d56_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-07,21:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9lEdWdmJ,Peso Pluma Night: A Club Night Of Peso Pluma Canciones & Corridos(18+),KovZpZAJ6daA,https://www.ticketmaster.com/peso-pluma-night-a-club-night-los-angeles-california-07-07-2023/event/09005EB9C3F43BA6,https://s1.ticketm.net/dam/c/f50/96fa13be-e395-429b-8558-a51bb9054f50_105951_RETINA_LANDSCAPE_16_9.jpg,2023-07-07,22:00:00,KnvZfZ7vAJ6,KZazBEonSMnZfZ7va1a
LvZ18_Fzfc9SlbKehoXvj,"FREE! 80's Retro: When in Rome, Flock of Seagulls, Dramarama & more",KovZ917ALV3,https://www.universe.com/events/free-80s-retro-when-in-rome-flock-of-seagulls-dramarama-more-tickets-8GNJF7?ref=ticketmaster,https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg,2023-07-08,14:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG1iZ9JOu541i,The Green - Hirie - Mike Love - Jesse Royal - Common Sense,KovZpZAF6EaA,https://www.ticketmaster.com/the-green-hirie-mike-love-jesse-costa-mesa-california-07-08-2023/event/0B005E680D2D52AC,https://s1.ticketm.net/dam/a/2df/ccca78ab-14db-4ad8-ad1e-12c5a6eb32df_1575501_ARTIST_PAGE_3_2.jpg,2023-07-08,16:30:00,KnvZfZ7vAed,KZazBEonSMnZfZ7vknl
vvG10Z9IGh1dds,"FREESTYLE FESTIVAL w/ STEVIE B, LISA LISA, EXPOSÉ, TAYLOR DAYNE & MORE",KovZpa2Hxe,https://www.ticketmaster.com/freestyle-festival-w-stevie-b-lisa-los-angeles-california-07-08-2023/event/09005E831B2830F1,https://s1.ticketm.net/dam/a/302/587c5ab1-5f9b-4090-95b3-aa8ce01d7302_1590521_RETINA_PORTRAIT_16_9.jpg,2023-07-08,18:00:00,KnvZfZ7vAee,KZazBEonSMnZfZ7vkIt
vvG10Z9ISYkSqz,Mystery Skulls,KovZpZAEvnFA,https://www.ticketmaster.com/mystery-skulls-los-angeles-california-07-08-2023/event/09005E8CF01B3778,https://s1.ticketm.net/dam/a/25d/cb86e040-6914-472e-afbf-7b39571bf25d_SOURCE,2023-07-08,18:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9ldVk1mF,"Life Imitates Art Ball & Honors: Dashaun Wesley, Miss Shalae and more",KovZpZAJvttA,https://concerts.livenation.com/life-imitates-art-ball-honors-dashaun-los-angeles-california-07-08-2023/event/09005EB0F418AB88,https://s1.ticketm.net/dam/c/80b/f3cd8d24-c3ae-4fa0-b4bc-1ba99f9b380b_106091_RETINA_PORTRAIT_3_2.jpg,2023-07-08,18:00:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
vvG10Z9nJBLfB0,Alexs Bar Presents: Throw Rag + Supersuckers,KovZpZAF6JkA,https://concerts.livenation.com/alexs-bar-presents-throw-rag-supersuckers-santa-ana-california-07-08-2023/event/09005EA9BA7D4EA4,https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg,2023-07-08,18:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG1iZ9EwYE-3H,Drum Corps At The Rose Bowl,KovZpZAEA66A,https://www.ticketmaster.com/drum-corps-at-the-rose-bowl-pasadena-california-07-08-2023/event/0B005E7CB09E14BC,https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg,2023-07-08,18:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
LvZ18_dUPN1AHFOZOmT_U,Pine Mountain Logs with RETROFIT,KovZ917AtIz,https://www.universe.com/events/pine-mountain-logs-with-retrofit-tickets-QK5T6L?ref=ticketmaster,https://s1.ticketm.net/dam/c/797/5e693c26-2881-4776-8f0c-3aa94bfa3797_106511_ARTIST_PAGE_3_2.jpg,2023-07-08,19:00:00,KnvZfZ7vAvv,KZazBEonSMnZfZ7vAvn
vvG10Z9EKO1SYR,The Biggest Opm Summer Fest Part II,KovZpZAFAIEA,https://www.ticketmaster.com/the-biggest-opm-summer-fest-part-anaheim-california-07-08-2023/event/09005E74E02B3C2F,https://s1.ticketm.net/dam/a/49f/2acc6d4a-5b75-4969-a315-22ce1d2ec49f_RETINA_PORTRAIT_3_2.jpg,2023-07-08,19:00:00,KnvZfZ7vAev,KZazBEonSMnZfZ7vk1t
vvG10Z9EVCIUUv,Late Night Drive Home - Opening A Door Tour - - SOLD OUT,KovZ917A967,https://concerts.livenation.com/late-night-drive-home-opening-a-los-angeles-california-07-08-2023/event/09005E7D0EA36D81,https://s1.ticketm.net/dam/a/95f/5abac905-67d3-49e8-8363-15a85f32a95f_RETINA_LANDSCAPE_16_9.jpg,2023-07-08,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9JroDouf,"TLC, Shaggy, En Vogue, Sean Kingston",KovZ917A8gf,https://concerts.livenation.com/tlc-shaggy-en-vogue-sean-kingston-irvine-california-07-08-2023/event/09005E6791ED1354,https://s1.ticketm.net/dam/a/31e/cbe672d2-59e5-4dff-bd9b-e7df239f231e_CUSTOM.jpg,2023-07-08,19:00:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
vvG10Z9cKf8wsS,Breaking Sound 07/08/2023 At The Peppermint Club,KovZ917A2k0,https://www.ticketmaster.com/breaking-sound-07082023-at-the-peppermint-los-angeles-california-07-08-2023/event/09005ED4D4432C73,https://s1.ticketm.net/dam/a/937/e2defe43-ee1c-4520-8f96-015b51e74937_1623471_TABLET_LANDSCAPE_3_2.jpg,2023-07-08,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9tSTApC_,Cosmic Bloom & Altangeles Presents: The Gromble,KovZ917AGff,https://concerts.livenation.com/cosmic-bloom-altangeles-presents-the-gromble-santa-ana-california-07-08-2023/event/09005E9CFF156399,https://s1.ticketm.net/dam/a/302/21bf9425-35ab-428e-a626-7cc818439302_RECOMENDATION_16_9.jpg,2023-07-08,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG1IZ9JCj5st5,30th Year Anniversary Of Saigon Entertainment,KovZpZA1vvlA,https://www.ticketmaster.com/30th-year-anniversary-of-saigon-entertainment-temecula-california-07-08-2023/event/0A005E639C2F1A4B,https://s1.ticketm.net/dam/c/548/5fefbd1c-973b-4b0e-9b2e-d78e4ce37548_106111_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-08,19:00:00,KnvZfZ7vAeF,KZazBEonSMnZfZ7v6Jt
vvG10Z9lnWNdtF,"The Vixens & Foxes Present: ""DRIP""",KovZ917AGEf,https://concerts.livenation.com/the-vixens-foxes-present-drip-anaheim-california-07-08-2023/event/09005EBABD8C3A48,https://s1.ticketm.net/dam/c/4f2/0109888a-61b5-4525-8432-b026ef04f4f2_105631_TABLET_LANDSCAPE_LARGE_16_9.jpg,2023-07-08,19:30:00,KnvZfZ7vAev,KZazBEonSMnZfZ7vk1t
